library,log_level,unique_function_count,snippet_id,selected
logging,debug,343,snip_6c8336a3,no
logging,debug,343,snip_a0ede216,no
logging,debug,343,snip_affc8976,no
logging,debug,343,snip_892ae93a,no
logging,debug,343,snip_74f30439,no
logging,debug,343,snip_77d42f0a,no
logging,debug,343,snip_f094c502,no
logging,debug,343,snip_82858213,no
logging,debug,343,snip_ab63e5f7,no
logging,debug,343,snip_f6385a3d,no
logging,debug,343,snip_ff57182a,no
logging,debug,343,snip_9a0d0584,no
logging,debug,343,snip_d2239d16,no
logging,debug,343,snip_4165c843,no
logging,debug,343,snip_417621d6,no
logging,debug,343,snip_9d6cfd36,no
logging,debug,343,snip_ca10ac4b,no
logging,debug,343,snip_a9795809,no
logging,debug,343,snip_bdaf6f5d,no
logging,debug,343,snip_868076ac,no
logging,debug,343,snip_5a7070b0,no
logging,debug,343,snip_7706186c,no
logging,debug,343,snip_85f70861,no
logging,debug,343,snip_10b03410,no
logging,debug,343,snip_465a83aa,no
logging,debug,343,snip_a0c29ebc,yes
logging,debug,343,snip_5247fa6c,no
logging,debug,343,snip_1c8f08df,no
logging,debug,343,snip_d1daf463,no
logging,debug,343,snip_571dd919,no
logging,debug,343,snip_de7986b8,no
logging,debug,343,snip_7e9f6bcc,no
logging,debug,343,snip_8fbf1b79,no
logging,debug,343,snip_72114288,no
logging,debug,343,snip_cab041e7,no
logging,debug,343,snip_b937d67f,no
logging,debug,343,snip_b69f9061,no
logging,debug,343,snip_0eed1b85,no
logging,debug,343,snip_9cbc8bcd,no
logging,error,357,snip_cd0823cd,no
logging,error,357,snip_7fd8514c,no
logging,error,357,snip_936d7420,no
logging,error,357,snip_cf9906cb,no
logging,error,357,snip_0e7c0baf,no
logging,error,357,snip_5aeb518a,no
logging,error,357,snip_5d72e44d,no
logging,error,357,snip_638a4f53,no
logging,error,357,snip_42f63e59,no
logging,error,357,snip_2d683e98,no
logging,error,357,snip_2e00d6aa,no
logging,error,357,snip_ca6ecf33,no
logging,error,357,snip_8ab8a0a3,no
logging,error,357,snip_4cdd6585,no
logging,error,357,snip_65da064e,no
logging,error,357,snip_f2e9ed8c,no
logging,error,357,snip_a41e7b3a,no
logging,error,357,snip_d1ab7270,no
logging,error,357,snip_ff7ccc87,no
logging,error,357,snip_2494b74b,no
logging,error,357,snip_5b093704,no
logging,error,357,snip_81aa0ad1,no
logging,error,357,snip_401d1b56,no
logging,error,357,snip_ab0b1cc4,no
logging,error,357,snip_97ea4029,no
logging,error,357,snip_ab28774e,no
logging,error,357,snip_0ac12aeb,no
logging,error,357,snip_f957e1ca,no
logging,error,357,snip_15d69e87,no
logging,error,357,snip_744ac8c4,no
logging,error,357,snip_a6e10949,no
logging,error,357,snip_305680e1,no
logging,error,357,snip_e36aeaad,no
logging,error,357,snip_499dfad2,no
logging,error,357,snip_42b8523f,no
logging,error,357,snip_b1b7fde2,no
logging,error,357,snip_07cd1dba,no
logging,error,357,snip_41291525,yes
logging,error,357,snip_f177f8a7,no
logging,error,357,snip_d5ac3db0,no
logging,error,357,snip_293c8f2b,no
logging,error,357,snip_89384a66,no
logging,error,357,snip_c92d81d3,no
logging,error,357,snip_d54c0f4f,yes
logging,error,357,snip_69e5fe63,no
logging,error,357,snip_1d90184a,no
logging,error,357,snip_17097928,no
logging,error,357,snip_66fb4bad,no
logging,error,357,snip_43505e18,no
logging,error,357,snip_bec1b92d,no
logging,error,357,snip_81dbee77,no
logging,error,357,snip_ea608252,no
logging,error,357,snip_69925ae7,no
logging,error,357,snip_e5e23de0,no
logging,error,357,snip_591b52bc,no
logging,error,357,snip_acdc27e3,no
logging,error,357,snip_17d55cd8,no
logging,error,357,snip_5c7298e5,no
logging,error,357,snip_43562e96,no
logging,error,357,snip_0f4a6d26,no
logging,error,357,snip_773dffac,no
logging,error,357,snip_80fce3f3,no
logging,error,357,snip_7cde3137,no
logging,error,357,snip_3a474e66,no
logging,error,357,snip_4078e8c6,no
logging,error,357,snip_df35ec85,no
logging,error,357,snip_18619919,no
logging,error,357,snip_7a9f3e1e,no
logging,error,357,snip_95f8f6bc,no
logging,error,357,snip_a623fbe7,no
logging,error,357,snip_5eda911e,no
logging,error,357,snip_5eceee5c,no
logging,error,357,snip_7f0edd9f,no
logging,error,357,snip_ef448638,no
logging,error,357,snip_eea963c6,no
logging,error,357,snip_a80fa852,no
logging,error,357,snip_dcde25c4,no
logging,error,357,snip_e4b3b690,no
logging,error,357,snip_68fa7fba,no
logging,error,357,snip_50423af0,no
logging,error,357,snip_564342a1,no
logging,error,357,snip_170931b3,no
logging,error,357,snip_6050e0d8,no
logging,error,357,snip_8fb70966,no
logging,error,357,snip_3c434400,no
logging,error,357,snip_8bccc0ba,no
logging,error,357,snip_44344cbd,no
logging,error,357,snip_5e9b395f,no
logging,error,357,snip_eb0d8e4d,no
logging,error,357,snip_4e5370c1,no
logging,error,357,snip_39a46b30,no
logging,error,357,snip_987e6a5f,no
logging,error,357,snip_ae83b29c,no
logging,error,357,snip_723871f5,no
logging,error,357,snip_19f48f91,no
logging,error,357,snip_591eab6b,no
logging,error,357,snip_b129eeff,no
logging,error,357,snip_64d45401,no
logging,error,357,snip_61f874dc,no
logging,error,357,snip_60d1a1cb,no
logging,error,357,snip_f18b851c,no
logging,error,357,snip_a9608a06,no
logging,error,357,snip_5aefd367,no
logging,error,357,snip_fdb25612,no
logging,error,357,snip_a4f60526,no
logging,error,357,snip_8d6c60d1,yes
logging,error,357,snip_b2842c6f,no
logging,error,357,snip_b70f59d1,no
logging,error,357,snip_5a02cdf6,no
logging,error,357,snip_43196f79,no
logging,error,357,snip_c0ee04b3,no
logging,error,357,snip_476b4e68,no
logging,error,357,snip_942fb16f,no
logging,error,357,snip_9012decd,no
logging,error,357,snip_8917184c,no
logging,error,357,snip_fbb284ff,no
logging,error,357,snip_21dc33fe,no
logging,error,357,snip_5afbb612,no
logging,error,357,snip_616cbbd5,no
logging,error,357,snip_f5d5f340,no
logging,error,357,snip_94eccd8d,no
logging,error,357,snip_454af938,no
logging,error,357,snip_5781fbaa,yes
logging,error,357,snip_1a2b5019,no
logging,error,357,snip_e1ff3bc3,no
logging,error,357,snip_aca4df33,no
logging,error,357,snip_d902d5a8,no
logging,error,357,snip_2e93c5ae,no
logging,error,357,snip_e71c9679,no
logging,error,357,snip_e13d3fb7,no
logging,error,357,snip_69902a4e,no
logging,error,357,snip_163f0f2f,no
logging,error,357,snip_89f2e8e3,yes
logging,error,357,snip_e070d51a,no
logging,error,357,snip_ee693f56,no
logging,error,357,snip_f12dd54c,no
logging,error,357,snip_5e444499,no
logging,error,357,snip_48129353,no
logging,error,357,snip_bf75bd04,no
logging,error,357,snip_11117534,no
logging,error,357,snip_bcc1bff7,no
logging,error,357,snip_e8d51df6,yes
logging,error,357,snip_65a66130,no
logging,error,357,snip_aa204a2c,no
logging,error,357,snip_ff38a9a5,no
logging,error,357,snip_78544159,no
logging,error,357,snip_43f84c98,no
logging,error,357,snip_0c2de395,no
logging,error,357,snip_0b2dbca1,no
logging,error,357,snip_c06c1dd2,no
logging,error,357,snip_a7ec40fc,no
logging,error,357,snip_a2b41877,no
logging,error,357,snip_c77bfe21,no
logging,error,357,snip_246846a1,no
logging,error,357,snip_1a2ab6c6,no
logging,error,357,snip_c13f8c6a,no
logging,error,357,snip_b93519ce,no
logging,error,357,snip_1bc2992b,yes
logging,error,357,snip_c736e943,no
logging,error,357,snip_be4100f6,no
logging,error,357,snip_5b75e8b6,no
logging,error,357,snip_e9ab55cd,no
logging,error,357,snip_89926903,no
logging,error,357,snip_6cf747d8,no
logging,error,357,snip_0190654b,no
logging,error,357,snip_13987c3c,no
logging,error,357,snip_7481123f,no
logging,error,357,snip_fc2c73c5,no
logging,error,357,snip_928e4c53,no
logging,error,357,snip_6a2577f1,no
logging,error,357,snip_21e5ca28,no
logging,error,357,snip_787ba239,no
logging,error,357,snip_ce298cd1,no
logging,error,357,snip_f497b5a8,no
logging,error,357,snip_7e986c55,no
logging,error,357,snip_dfcbb329,no
logging,error,357,snip_08d24b3a,no
logging,error,357,snip_1c15d387,no
logging,error,357,snip_037cb85d,no
logging,error,357,snip_632333e4,no
logging,error,357,snip_d39ee84a,no
logging,error,357,snip_6efbf521,no
logging,error,357,snip_cc6a045e,no
logging,error,357,snip_e8d3844b,no
logging,error,357,snip_2816e36e,no
logging,error,357,snip_9756abb5,no
logging,error,357,snip_6993b81f,no
logging,error,357,snip_0a546930,no
logging,error,357,snip_141ef936,no
logging,error,357,snip_f808eb1a,no
logging,error,357,snip_aabe16e2,no
logging,error,357,snip_4bdd4b6a,no
logging,error,357,snip_966c95e8,no
logging,error,357,snip_1b9533c7,no
logging,error,357,snip_5211c73f,no
logging,error,357,snip_8ac64dd6,no
logging,error,357,snip_9d830633,no
logging,error,357,snip_e59cd43f,no
logging,error,357,snip_f26f1c64,no
logging,error,357,snip_98a957e2,no
logging,error,357,snip_61f00809,no
logging,error,357,snip_d6623dbd,no
logging,error,357,snip_96f5c8b8,no
logging,error,357,snip_d2e4c0e9,no
logging,error,357,snip_e2371f8b,no
logging,error,357,snip_9622282e,no
logging,error,357,snip_cdc0b251,no
logging,error,357,snip_729c6937,no
logging,error,357,snip_f2bd8f4d,no
logging,error,357,snip_8a32388e,no
logging,error,357,snip_6df4d96c,no
logging,error,357,snip_6a849798,no
logging,error,357,snip_77cb6b8b,no
logging,error,357,snip_a630029b,no
logging,error,357,snip_774baf4f,no
logging,error,357,snip_0308af16,no
logging,error,357,snip_a62f22b1,no
logging,error,357,snip_35c953ad,no
logging,error,357,snip_7fbbb7a1,yes
logging,error,357,snip_7c7b7b88,no
logging,error,357,snip_230ef7e2,no
logging,error,357,snip_41a0cdf9,no
logging,error,357,snip_7be57ba5,no
logging,error,357,snip_5c55c11d,no
logging,error,357,snip_e3723fcf,no
logging,error,357,snip_4d38084f,no
logging,error,357,snip_b3d75b64,no
logging,error,357,snip_5e3c7dc9,no
logging,error,357,snip_5fb9718e,no
logging,error,357,snip_0123bd14,no
logging,error,357,snip_76fc5b3a,no
logging,error,357,snip_a89934a8,no
logging,fatal,10,snip_0fa98deb,no
logging,fatal,10,snip_1c73da44,no
logging,fatal,10,snip_8612c1cc,no
logging,fatal,10,snip_e8a4d54a,no
logging,fatal,10,snip_d0c8b98a,no
logging,fatal,10,snip_b04262f4,no
logging,fatal,10,snip_a024634b,no
logging,fatal,10,snip_a0db1ba1,no
logging,fatal,10,snip_38f1c244,no
logging,fatal,10,snip_ec7af16e,no
logging,critical,18,snip_5d85c390,no
logging,critical,18,snip_7cb8f285,no
logging,critical,18,snip_618fcaf5,no
logging,critical,18,snip_d0412666,no
logging,critical,18,snip_0904b61c,no
logging,critical,18,snip_6ee50707,no
logging,critical,18,snip_aaf9329b,no
logging,critical,18,snip_bafb7c6f,no
logging,critical,18,snip_7944646e,no
logging,critical,18,snip_decf67b1,no
logging,critical,18,snip_0f517d4d,no
logging,critical,18,snip_214c7341,no
logging,critical,18,snip_392e5d29,no
logging,critical,18,snip_11eb307b,no
logging,critical,18,snip_aa022efe,no
logging,critical,18,snip_d550fa1e,no
logging,critical,18,snip_1f9c84b7,no
logging,critical,18,snip_fe21221e,no
